ID,Topic,Sentiment,Text,Timestamp,IngestedAt,TextLength
11521,TomClancysRainbowSix,Negative,you,2025-10-13 21:16:15,2025-10-13 21:16:20,3
11522,TomClancysRainbowSix,Neutral,I’m indestructible! LIVE come on down for some more weekend fun . . . Twitch.tv/a_sassy_alpaca.,2025-10-13 21:16:15,2025-10-13 21:16:20,97
11522,TomClancysRainbowSix,Neutral,m indestructible! LIVE come down for a bit more weekend fun... Twitch.tv / a _ sassy _ alpaca.,2025-10-13 21:16:15,2025-10-13 21:16:20,94
11522,TomClancysRainbowSix,Neutral,I'm diehard! LIVE let's have some more weekend fun... tch.tv / a _ sassy _ caca.,2025-10-13 21:16:15,2025-10-13 21:16:20,80
11522,TomClancysRainbowSix,Neutral,I’m sorry! LIVE pop on down for some more weekend fun... sleep.tv/a_sassy_alpaca.,2025-10-13 21:16:15,2025-10-13 21:16:20,81
11522,TomClancysRainbowSix,Neutral,I hope ’ m indestructible! LIVE to come on down quick for some more fun weekend fun... for Twitch. tv / just a _ sassy _ gay alpaca.,2025-10-13 21:16:15,2025-10-13 21:16:20,132
11522,TomClancysRainbowSix,Neutral,am indestructible! LIVE me on down and some long weekend baseball... Twitch.tv/a_sassy_alpaca.,2025-10-13 21:16:15,2025-10-13 21:16:20,94
11523,TomClancysRainbowSix,Negative,@Rainbow6Game FIX TOUR SERVERS FUCKING SAKE pic.twitter.com/OaEvi0SyOS,2025-10-13 21:16:15,2025-10-13 21:16:20,70
11523,TomClancysRainbowSix,Negative,@ Rainbow6Game FIX TOUR SERVERS FUCKING SAKE pic.twitter.com / OaEvi0SyOS,2025-10-13 21:16:15,2025-10-13 21:16:20,73
11523,TomClancysRainbowSix,Negative,@ Rainbow6Game FIX TOUR SERVERS FUCKING SAKE pic.wikipedia.org / OaEvi0SyOS,2025-10-13 21:16:15,2025-10-13 21:16:20,75
11523,TomClancysRainbowSix,Negative,RhandlerR FIX TOUR SERVERS FUCKING SAKE pic.twitter.com/OaEvi0SyOS,2025-10-13 21:16:15,2025-10-13 21:16:20,66
11523,TomClancysRainbowSix,Negative,FM RhandlerR FIX TOUR SERVERS FUCKING SAKE pic.twitter.com/OaEvi0SyOS,2025-10-13 21:16:15,2025-10-13 21:16:20,69
11523,TomClancysRainbowSix,Negative,that,2025-10-13 21:16:15,2025-10-13 21:16:20,4
11524,TomClancysRainbowSix,Neutral,Latest clips .  to a great song by Slumberjack called Ra. . . .,2025-10-13 21:16:15,2025-10-13 21:16:20,65
11524,TomClancysRainbowSix,Neutral,Latest clips for a great song by Slumberjack called Ra....,2025-10-13 21:16:15,2025-10-13 21:16:20,58
11524,TomClancysRainbowSix,Neutral,The last clippings. To the great Slumberjack song called Ra.....,2025-10-13 21:16:15,2025-10-13 21:16:20,64
11524,TomClancysRainbowSix,Neutral,Latest clips.  to a great song by Slumberjack Jon Ra....,2025-10-13 21:16:15,2025-10-13 21:16:20,56
11524,TomClancysRainbowSix,Neutral,Latest clips. to a really great song by This Slumberjack Band called Ra....,2025-10-13 21:16:15,2025-10-13 21:16:20,75
11524,TomClancysRainbowSix,Neutral,Latest clips. to a little song by her called Home....,2025-10-13 21:16:15,2025-10-13 21:16:20,53
11525,TomClancysRainbowSix,Negative,Il matchmaking e gli account smurf. Fate cagare @ubisoftsupport,2025-10-13 21:16:15,2025-10-13 21:16:20,65
11525,TomClancysRainbowSix,Negative,The matchmaking e gli account smurf. Fate cagare @ ubisoftsupport,2025-10-13 21:16:15,2025-10-13 21:16:20,65
11525,TomClancysRainbowSix,Negative,Il matchmaking e gli account smurf. Fate cagare @ ubismaking support,2025-10-13 21:16:15,2025-10-13 21:16:20,68
11525,TomClancysRainbowSix,Negative,Il matchmaking e gli account services. Fate cagare @ubisoftsupport,2025-10-13 21:16:15,2025-10-13 21:16:20,66
11525,TomClancysRainbowSix,Negative,Il matchmaking e gli su account e smurf. Fate cagare se @ubisoftsupport,2025-10-13 21:16:15,2025-10-13 21:16:20,71
11525,TomClancysRainbowSix,Negative,la universe e gli account smurf. Fate is @ubisoftsupport,2025-10-13 21:16:15,2025-10-13 21:16:20,56
11526,TomClancysRainbowSix,Neutral,You guys are missing out not seeing my squad and I owning on rainbow! .,2025-10-13 21:16:15,2025-10-13 21:16:20,73
11526,TomClancysRainbowSix,Neutral,You guys miss not seeing my team and I own a rainbow!.,2025-10-13 21:16:15,2025-10-13 21:16:20,54
11526,TomClancysRainbowSix,Neutral,You guys miss seeing my squad and I'm on the rainbow!.,2025-10-13 21:16:15,2025-10-13 21:16:20,54
11526,TomClancysRainbowSix,Neutral,You guys are missing out not seeing scout squad and I owning on rainbow!.,2025-10-13 21:16:15,2025-10-13 21:16:20,73
11526,TomClancysRainbowSix,Neutral,All You guys are missing on out not seeing my big squad and I owning on rainbow!.,2025-10-13 21:16:15,2025-10-13 21:16:20,81
11526,TomClancysRainbowSix,Neutral,You guys are missing both not seeing my squad and I owning on anything!.,2025-10-13 21:16:15,2025-10-13 21:16:20,72
11527,TomClancysRainbowSix,Neutral,Got some good rounds yesterday :D but also many bad rounds :D.,2025-10-13 21:16:15,2025-10-13 21:16:20,64
11527,TomClancysRainbowSix,Neutral,"I played some good rounds yesterday: D, but also a lot of bad rounds: D.",2025-10-13 21:16:15,2025-10-13 21:16:20,72
11527,TomClancysRainbowSix,Neutral,Got some good rounds yesterday: D but also many bad rounds: D.,2025-10-13 21:16:15,2025-10-13 21:16:20,62
11527,TomClancysRainbowSix,Neutral,Got some decent rounds yesterday :D but also many bad rounds :D.,2025-10-13 21:16:15,2025-10-13 21:16:20,64
11527,TomClancysRainbowSix,Neutral,Got some pretty good rounds going yesterday : D but was also many bad rounds : D.,2025-10-13 21:16:15,2025-10-13 21:16:20,81
11527,TomClancysRainbowSix,Neutral,Got some good rounds yesterday :D And also pretty bad rounds :D.,2025-10-13 21:16:15,2025-10-13 21:16:20,64
11528,TomClancysRainbowSix,Neutral,Yo we are now live on Twitch! twitch.tv/MayhemOCE - Come chill and watch some great content :),2025-10-13 21:16:15,2025-10-13 21:16:20,96
11528,TomClancysRainbowSix,Neutral,Yo we are now live on Twitch! twitch.tv / MayhemOCE - Come chill and watch some great content:),2025-10-13 21:16:15,2025-10-13 21:16:20,95
11528,TomClancysRainbowSix,Neutral,Yo we are now live on Festival!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,2025-10-13 21:16:15,2025-10-13 21:16:20,162
11528,TomClancysRainbowSix,Neutral,Yo we are now live on Twitch! twitch.tv/MayhemOCE - Come chill and watch some great content :),2025-10-13 21:16:15,2025-10-13 21:16:20,96
11528,TomClancysRainbowSix,Neutral,8 Yo we are now live on Twitch! twitch.tv/MayhemOCE - Come chill and watch some great content :),2025-10-13 21:16:15,2025-10-13 21:16:20,98
11528,TomClancysRainbowSix,Neutral,not,2025-10-13 21:16:15,2025-10-13 21:16:20,3
11529,TomClancysRainbowSix,Negative,@Rainbow6Game servers.... where they at????? Tired of getting disconnected from every single game.,2025-10-13 21:16:15,2025-10-13 21:16:20,100
11529,TomClancysRainbowSix,Negative,@ Rainbow6Game Server.... where they are separated at????? Tired of every single game.,2025-10-13 21:16:15,2025-10-13 21:16:20,86
11529,TomClancysRainbowSix,Negative,@ Rainbow6Game servers.... where they at????? Tired of getting unconnected from every single game.,2025-10-13 21:16:15,2025-10-13 21:16:20,98
11529,TomClancysRainbowSix,Negative,@Rainbow6Game servers.... where they at????? Tired of getting results from every single game.,2025-10-13 21:16:15,2025-10-13 21:16:20,93
11529,TomClancysRainbowSix,Negative,No @Rainbow6Game servers.... going where they playing at????? Tired of getting disconnected from every fucking single game.,2025-10-13 21:16:15,2025-10-13 21:16:20,123
11529,TomClancysRainbowSix,Negative,@Rainbow6Game servers.... Are they at????? Tired of getting across from one single game.,2025-10-13 21:16:15,2025-10-13 21:16:20,88
11530,TomClancysRainbowSix,Neutral,you addicted to @PlayVALORANT  too? I'm live. . twitch.tv/d3ad1y. .  .  .  .  .  . @SupStreamers. @WoogieRetweets. @BlazedRTs. @SmallStreamersC. @SmallStreamersR,2025-10-13 21:16:15,2025-10-13 21:16:20,161
11530,TomClancysRainbowSix,Neutral,You addicted to @ PlayVALORANT? I'm live.. twitch.tv / d3ad1y...... @ SupStreamers. @ WoogieRetweets. @ BlazedRTs. @ SmallStreamersC. @ SmallStreamersR,2025-10-13 21:16:15,2025-10-13 21:16:20,151
11530,TomClancysRainbowSix,Neutral,Are you also in @ PlayVALORANT? I live... tch.tv / d3ad1y........ @ SupStreamers. @ WooRetweets. @ Blazeds. @ SmallStreamsC. @ SmallStreamsR,2025-10-13 21:16:15,2025-10-13 21:16:20,140
11530,TomClancysRainbowSix,Neutral,you addicted to RhandlerR  too? I'm live. . twitch.tv/d3ad1y. .  .  .  .  .  . RhandlerR. RhandlerR. RhandlerR. RhandlerR. RhandlerR,2025-10-13 21:16:15,2025-10-13 21:16:20,132
11530,TomClancysRainbowSix,Neutral,see you addicted to RhandlerR  too? I'm live. . twitch.tv/d3ad1y. .  .  .  .  .  . RhandlerR. RhandlerR. RhandlerR. RhandlerR. RhandlerR,2025-10-13 21:16:15,2025-10-13 21:16:20,136
11530,TomClancysRainbowSix,Neutral,<unk>,2025-10-13 21:16:15,2025-10-13 21:16:20,5
11531,TomClancysRainbowSix,Negative,Bad callouts lead to bad endings  . . store.playstation.com/,2025-10-13 21:16:15,2025-10-13 21:16:20,61
11531,TomClancysRainbowSix,Negative,Bad legends lead to bad endings... store.playstation.com /,2025-10-13 21:16:15,2025-10-13 21:16:20,58
11531,TomClancysRainbowSix,Negative,Bad reviews lead to bad endings... store.playstation.com /,2025-10-13 21:16:15,2025-10-13 21:16:20,58
11531,TomClancysRainbowSix,Negative,Bad callouts lead to bad endings <unk>. store.playstation.com/,2025-10-13 21:16:15,2025-10-13 21:16:20,62
11531,TomClancysRainbowSix,Negative,Bad run callouts that lead to bad endings.. org store. playstation. com /,2025-10-13 21:16:15,2025-10-13 21:16:20,73
11531,TomClancysRainbowSix,Negative,Bad callouts suck to bad music.. as.playstation.com/,2025-10-13 21:16:15,2025-10-13 21:16:20,52
11532,TomClancysRainbowSix,Negative,"@Rainbow6Game So my internet disconnected me from my unranked game and had to restart my game, after restarting the game and trying to reconnect it would cause the server to start having problems (I know this because my friends in the game were wondering why the servers were",2025-10-13 21:16:15,2025-10-13 21:16:20,275
11532,TomClancysRainbowSix,Negative,"@ Rainbow6Game So my internet disconnected me from my game without a leaderboard and had to restart my game. After restarting the game and trying to restore it, the server would start having problems (I know this because my friends in the game wondered why the servers",2025-10-13 21:16:15,2025-10-13 21:16:20,268
11532,TomClancysRainbowSix,Negative,"@ Rainbow6Game So my internet disconnected me from my unrated game and had to restart my game, after restarting the game and trying to reconnect it will cause the server to start experiencing problems (I know this because my friends in the game were wondering why the servers were",2025-10-13 21:16:15,2025-10-13 21:16:20,280
11532,TomClancysRainbowSix,Negative,"@Rainbow6Game So my system disconnected automatically from my unranked game and had to restart my game, after quitting the game and trying to reconnect it would cause the server to start running problems (I know this because my teammates in the game were wondering why the servers were",2025-10-13 21:16:15,2025-10-13 21:16:20,285
11532,TomClancysRainbowSix,Negative,"@Rainbow6Game So with my internet disconnected forced me from play my unranked online game and had to restart my game, especially after restarting the online game themselves and trying to safely reconnect it would cause the server to start having problems ( Although I know this because my friends in the game were wondering why the servers failure were",2025-10-13 21:16:15,2025-10-13 21:16:20,353
11532,TomClancysRainbowSix,Negative,"@Rainbow6Game for once internet disconnected me from my unranked game and had to restart my game, after restarting the game and attempting to reconnect again would cause the server to start having troubles (I know this because my friends in the game were complaining that the servers would",2025-10-13 21:16:15,2025-10-13 21:16:20,289
11533,TomClancysRainbowSix,Neutral,"Quick 4k, .  . . mixer.com/kn_blunt instagram.com/p/B8xYQEHnNBA/…",2025-10-13 21:16:15,2025-10-13 21:16:20,65
11533,TomClancysRainbowSix,Neutral,"Quick 4k,... mixer.com / kn _ blunt instagram.com / p / B8xYQEHnNBA /...",2025-10-13 21:16:15,2025-10-13 21:16:20,72
11533,TomClancysRainbowSix,Neutral,"Quick 4k,... mixer.com / kn _ blunt instagram.com / p / B8xYQEHnNBA /...",2025-10-13 21:16:15,2025-10-13 21:16:20,72
11533,TomClancysRainbowSix,Neutral,"Quick 4k,. <unk> w mixer.com/kn_blunt images.com/p/B8xYQEHnNBA/…",2025-10-13 21:16:15,2025-10-13 21:16:20,64
11533,TomClancysRainbowSix,Neutral,"2 Quick update 4k,... end mixer. com / kn _ 6 blunt instagram. in com / log p / 5 B8xYQEHnNBA / …",2025-10-13 21:16:15,2025-10-13 21:16:20,97
11533,TomClancysRainbowSix,Neutral,"of Blue,... in.com/kn_blunt<unk>.com/p/B8xYQEHnNBA/...",2025-10-13 21:16:15,2025-10-13 21:16:20,54
11534,TomClancysRainbowSix,Positive,I love the new,2025-10-13 21:16:15,2025-10-13 21:16:20,16
11534,TomClancysRainbowSix,Positive,I love the new,2025-10-13 21:16:15,2025-10-13 21:16:20,14
11534,TomClancysRainbowSix,Positive,I love the new,2025-10-13 21:16:15,2025-10-13 21:16:20,14
11534,TomClancysRainbowSix,Positive,I like the new,2025-10-13 21:16:15,2025-10-13 21:16:20,14
11534,TomClancysRainbowSix,Positive,I would love the new,2025-10-13 21:16:15,2025-10-13 21:16:20,20
11534,TomClancysRainbowSix,Positive,I love her new,2025-10-13 21:16:15,2025-10-13 21:16:20,14
11535,TomClancysRainbowSix,Negative,Why is client side debris still a thing in @Rainbow6Game. Make it server sided or something so it’s equal on both sides. Come on man.,2025-10-13 21:16:15,2025-10-13 21:16:20,133
11535,TomClancysRainbowSix,Negative,Why is there still waste on the client side in @ Rainbow6Game? Do it server side or something like that so it's the same on both sides.,2025-10-13 21:16:15,2025-10-13 21:16:20,135
11535,TomClancysRainbowSix,Negative,Why does @ Rainbow6Game still have a problem with the client side? Make it a server side or something so that it is equal on both sides.,2025-10-13 21:16:15,2025-10-13 21:16:20,136
11535,TomClancysRainbowSix,Negative,Why is client side is so a thing in @Rainbow6Game. is it server sided or something so it’s equal on both sides. Come on man.,2025-10-13 21:16:15,2025-10-13 21:16:20,124
11535,TomClancysRainbowSix,Negative,Why is that client y side debris still being a thing in both @Rainbow6Game. Make it look server sided or something so perfect it ’ s equal on both sides. Come on man.,2025-10-13 21:16:15,2025-10-13 21:16:20,166
11535,TomClancysRainbowSix,Negative,said is client side debris still a thing in @Rainbow6Game. Make it server sided versus other so not equal on both sides. Sorry on man.,2025-10-13 21:16:15,2025-10-13 21:16:20,134
11536,TomClancysRainbowSix,Neutral,Normally i dont put time and effort into people like this but this shows me exactly the kind of people who participate in . @Rainbow6Game. Since when is it disallowed to play with IRL friends who are lower ranked than u are. smh pic.twitter.com/7aAhqXw9cZ,2025-10-13 21:16:15,2025-10-13 21:16:20,255
11536,TomClancysRainbowSix,Neutral,"I don't usually invest time and effort in people like that, but that shows me exactly the kind of people who participate in @ Rainbow6Game. Since when is it forbidden to play with IRL friends who are lower ranked than me. smh pic.twitter.com / 7aAhqXw9cZ",2025-10-13 21:16:15,2025-10-13 21:16:20,254
11536,TomClancysRainbowSix,Neutral,@ Rainbow6Game. Since when is it forbidden to play with IRL friends who have a lower rating than ours. smh pic.facebook.com / 7aAhqXw9cZ,2025-10-13 21:16:15,2025-10-13 21:16:20,136
11536,TomClancysRainbowSix,Neutral,Normally i dont put time and effort into people like this but this shows me exactly the kind of people who participate in . RhandlerR. Since when is it disallowed to play with IRL friends who are lower ranked than u are. smh pic.twitter.com/7aAhqXw9cZ,2025-10-13 21:16:15,2025-10-13 21:16:20,251
11536,TomClancysRainbowSix,Neutral,The Normally i dont put time and effort into people like this but this shows me exactly the kind of people who participate in . RhandlerR. Since when is it disallowed to play with IRL friends who are lower ranked than u are. smh pic.twitter.com/7aAhqXw9cZ,2025-10-13 21:16:15,2025-10-13 21:16:20,255
11536,TomClancysRainbowSix,Neutral,of,2025-10-13 21:16:15,2025-10-13 21:16:20,2
11537,TomClancysRainbowSix,Neutral,LFT Ex Diamond 5x. Flex/Support . Rt appreciated . .,2025-10-13 21:16:15,2025-10-13 21:16:20,54
11537,TomClancysRainbowSix,Neutral,LFT Ex Diamond 5x. Flex / Support. Rt appreciated.,2025-10-13 21:16:15,2025-10-13 21:16:20,50
11537,TomClancysRainbowSix,Neutral,LFT Ex Diamond 5x. Flex / Support. Rt appreciated.,2025-10-13 21:16:15,2025-10-13 21:16:20,50
11537,TomClancysRainbowSix,Neutral,LFT Ex Diamond 5x. Flex/Support from Rt appreciated..,2025-10-13 21:16:15,2025-10-13 21:16:20,53
11537,TomClancysRainbowSix,Neutral,LFT Ex is Diamond 5x. Flex / Open Support. Rt being appreciated..,2025-10-13 21:16:15,2025-10-13 21:16:20,65
11537,TomClancysRainbowSix,Neutral,to Ex Diamond Bar. Flex/Support. Rt ex..,2025-10-13 21:16:15,2025-10-13 21:16:20,40
11538,TomClancysRainbowSix,Negative,"@Rainbow6Game hey, are you guys planning of fixing ela's recoil on console? Its outta control",2025-10-13 21:16:15,2025-10-13 21:16:20,93
11538,TomClancysRainbowSix,Negative,"@ Rainbow6Game hey, are you planning to fix ela's recoil on the console?",2025-10-13 21:16:15,2025-10-13 21:16:20,72
11538,TomClancysRainbowSix,Negative,"@ Rainbow6Game hey, are you guys planning of fixing ela's bill on console?",2025-10-13 21:16:15,2025-10-13 21:16:20,74
11538,TomClancysRainbowSix,Negative,"@Rainbow6Game hey, are you seriously dying of fixing ela's recoil on console? Its outta control",2025-10-13 21:16:15,2025-10-13 21:16:20,95
11538,TomClancysRainbowSix,Negative,"@Rainbow6Game hey, whether are you you guys planning of this fixing ela's total recoil on console? Its right outta control",2025-10-13 21:16:15,2025-10-13 21:16:20,122
11538,TomClancysRainbowSix,Negative,"@Rainbow6Game and, are you still planning us fixing ela's recoil on console? Its outta control",2025-10-13 21:16:15,2025-10-13 21:16:20,94
11539,TomClancysRainbowSix,Negative,@Rainbow6Game why is there minimal sound on Xbox? Bug? Glitch I’ve tried everything to fix it,2025-10-13 21:16:15,2025-10-13 21:16:20,93
11539,TomClancysRainbowSix,Negative,@ Rainbow6Game Why is there minimal sound on Xbox? Error? Error I tried everything to fix it,2025-10-13 21:16:15,2025-10-13 21:16:20,92
11539,TomClancysRainbowSix,Negative,@ Rainbow6Game Why on Xbox minimal sound? Error?,2025-10-13 21:16:15,2025-10-13 21:16:20,48
11539,TomClancysRainbowSix,Negative,@Rainbow6Game why is there minimal sound on Xbox? Bug? Glitch I’ve vowed not to fix it,2025-10-13 21:16:15,2025-10-13 21:16:20,86
11539,TomClancysRainbowSix,Negative,To @Rainbow6Game why is there there minimal music sound on Xbox? Coke Bug? Glitch And I ’ ve tried everything to fix it,2025-10-13 21:16:15,2025-10-13 21:16:20,119
11539,TomClancysRainbowSix,Negative,@Rainbow6Game why is there minimal sound in Xbox? Bug? Well I’ve tried everything to fix this,2025-10-13 21:16:15,2025-10-13 21:16:20,93
11540,TomClancysRainbowSix,Negative,@Rainbow6Game @Ubisoft @Rainbow6Game @UbisoftSupport I LOST MY OPERATORS ON RAINBOW!!! I BOUGHT THEM AND I CANT USE THEM IM TEMPTED TO UNINSTALL THE GAME! pic.twitter.com/5tKrAeY2tq,2025-10-13 21:16:15,2025-10-13 21:16:20,181
11540,TomClancysRainbowSix,Negative,@ Rainbow6Game @ Ubisoft @ Rainbow6Game @ UbisoftSupport I LOST MY OPERATORS ON REGENBOW!!! I CAN USE THEY TO UNINSTALL THE GAME! pic.twitter.com / 5tKrAeY2tq,2025-10-13 21:16:15,2025-10-13 21:16:20,158
11540,TomClancysRainbowSix,Negative,@ Rainbow6Game @ Ubisoft @ Rainbow6Game @ Ubisoft Support I LOST MY OPERATORS ON INBOW!!! I BOUGHT THEM AND I CANT USE THEM TEMPTED TO UNINSTALL THE GAME! pic.wikipedia.com / 5tKrAeY2tq,2025-10-13 21:16:15,2025-10-13 21:16:20,185
11540,TomClancysRainbowSix,Negative,RhandlerR RhandlerR RhandlerR RhandlerR I LOST MY OPERATORS ON RAINBOW!!! I BOUGHT THEM AND I CANT USE THEM IM TEMPTED TO UNINSTALL THE GAME! pic.twitter.com/5tKrAeY2tq,2025-10-13 21:16:15,2025-10-13 21:16:20,168
11540,TomClancysRainbowSix,Negative,1 RhandlerR RhandlerR RhandlerR RhandlerR I LOST MY OPERATORS ON RAINBOW!!! I BOUGHT THEM AND I CANT USE THEM IM TEMPTED TO UNINSTALL THE GAME! pic.twitter.com/5tKrAeY2tq,2025-10-13 21:16:15,2025-10-13 21:16:20,170
11540,TomClancysRainbowSix,Negative,it,2025-10-13 21:16:15,2025-10-13 21:16:20,2
11541,TomClancysRainbowSix,Negative,@Rainbow6Game STOP THIS BS SMURFING! IT CANT BE THAT A GOLD 2 HAS TO PLAY AGAINST DIAMOND SMURF ACCOUNTS,2025-10-13 21:16:15,2025-10-13 21:16:20,104
11541,TomClancysRainbowSix,Negative,@ Rainbow6Game STOP THIS DECISIONS! IT MAY HAVE TO GAME A GOLD 2 AGAINST DIAMOND GUIDE CONTROLS,2025-10-13 21:16:15,2025-10-13 21:16:20,95
11541,TomClancysRainbowSix,Negative,"@ Rainbow6Game \"THIS BURFING! THIS CAN BE THE GAME AGAINST DIAMOND URFING\"",2025-10-13 21:16:15,2025-10-13 21:16:20,74
11541,TomClancysRainbowSix,Negative,@Rainbow6Game STOP THIS BS SMURFING! IT CANT OK THAT A SUPER 2 HAS TO PLAY AGAINST DIAMOND SMURF<unk>,2025-10-13 21:16:15,2025-10-13 21:16:20,101
11541,TomClancysRainbowSix,Negative,Robert @Rainbow6Game I STOP THIS BS SMURFING! IT CANT TO BE IT THAT A GOLD OF 2 WHO HAS TO PLAY AGAINST YOU DIAMOND ME SMURF UP ACCOUNTS,2025-10-13 21:16:15,2025-10-13 21:16:20,136
11541,TomClancysRainbowSix,Negative,@Rainbow6Game STOP<unk> BS SMURFING! WA CANT DO AND A GOLD 2 HAS NOT PLAY 5 DIAMOND SMURF<unk>,2025-10-13 21:16:15,2025-10-13 21:16:20,94
11542,TomClancysRainbowSix,Negative,@Rainbow6Game Who the fuck though putting the OBJ in the main room of Chalet was a good idea?,2025-10-13 21:16:15,2025-10-13 21:16:20,93
11542,TomClancysRainbowSix,Negative,@ Rainbow6Game Who the hell would put the OBJ in the main room of the chalet?,2025-10-13 21:16:15,2025-10-13 21:16:20,77
11542,TomClancysRainbowSix,Negative,@ Rainbow6Game Who the fuck though putting the OBJ in the main room of Chalet was a good idea?,2025-10-13 21:16:15,2025-10-13 21:16:20,94
11542,TomClancysRainbowSix,Negative,@Rainbow6Game Who the fuck though putting another OBJ in the changing room of Chalet was a good idea?,2025-10-13 21:16:15,2025-10-13 21:16:20,101
11542,TomClancysRainbowSix,Negative,@Rainbow6Game Who knows the fuck though putting the huge OBJ computer in the empty main room area of Chalet was a good idea?,2025-10-13 21:16:15,2025-10-13 21:16:20,124
11542,TomClancysRainbowSix,Negative,@Rainbow6Game Who the fuck though putting the OBJ down the main room of cinema was a good job?,2025-10-13 21:16:15,2025-10-13 21:16:20,94
11543,TomClancysRainbowSix,Positive,Ok so it turns out u can now destroy yings candelas by shooting them. Mind u I only tried this once and I destroyed it whilst playing ying. Or has this always been in the game? @thecoreross @Rainbow6Game,2025-10-13 21:16:15,2025-10-13 21:16:20,203
11543,TomClancysRainbowSix,Positive,"Ok, so it turns out u can now destroy Yings Candelas by shooting them, but I only tried that once and destroyed it while playing. Or was that always in the game? @ thecoreross @ Rainbow6Game",2025-10-13 21:16:15,2025-10-13 21:16:20,190
11543,TomClancysRainbowSix,Positive,"Well, now I can destroy the candelabras by shooting at them.",2025-10-13 21:16:15,2025-10-13 21:16:20,60
11543,TomClancysRainbowSix,Positive,Ok so it turns out I can now destroy yings candelas by shooting them. Mind u I only did.. once and I destroyed it whilst playing ying. Or has this not been in the game? @thecoreross @Rainbow6Game,2025-10-13 21:16:15,2025-10-13 21:16:20,195
11543,TomClancysRainbowSix,Positive,Ok so it turns out u can now destroy yings at candelas either by first shooting them. Mind u I only tried this once and I have destroyed it again whilst also playing my ying. v Or has this thing always been in the game? x @thecoreross @Rainbow6Game,2025-10-13 21:16:15,2025-10-13 21:16:20,248
11543,TomClancysRainbowSix,Positive,Ok so it turns out u will now destroy yings head by shooting x. Mind u I only tried this time and I destroyed it whilst shooting ying. Or have nothing always been in the game? @thecoreross<unk>,2025-10-13 21:16:15,2025-10-13 21:16:20,193
11544,TomClancysRainbowSix,Positive,"I’m honestly super hyped for this next @Rainbow6Game season, but I’m gonna miss old house",2025-10-13 21:16:15,2025-10-13 21:16:20,89
11544,TomClancysRainbowSix,Positive,I'm honestly super puffed up for this next @ Rainbow6Game season but I'll miss the old house,2025-10-13 21:16:15,2025-10-13 21:16:20,92
11544,TomClancysRainbowSix,Positive,"I'm honestly super hyped for this next @ Rainbow6Game season, but I'm gonna miss old house",2025-10-13 21:16:15,2025-10-13 21:16:20,90
11544,TomClancysRainbowSix,Positive,"I’m honestly super hyped for this next @Rainbow6Game season, yet I’m so miss old house",2025-10-13 21:16:15,2025-10-13 21:16:20,86
11544,TomClancysRainbowSix,Positive,"If I I ’ ′ m honestly super hyped going for this next @Rainbow6Game season, but I ’ m gonna miss old country house",2025-10-13 21:16:15,2025-10-13 21:16:20,114
11544,TomClancysRainbowSix,Positive,"so totally super hyped for this next @Rainbow6Game season, but super gonna miss old house",2025-10-13 21:16:15,2025-10-13 21:16:20,89
11545,TomClancysRainbowSix,Negative,@Rainbow6Game when will the battle pass loading be fixed? I constantly have to restart my game for it to load,2025-10-13 21:16:15,2025-10-13 21:16:20,109
11545,TomClancysRainbowSix,Negative,@ Rainbow6Game When will Battlepass loading be fixed? I need to restart my game all the time to load it,2025-10-13 21:16:15,2025-10-13 21:16:20,103
11545,TomClancysRainbowSix,Negative,@ Rainbow6Game when will combat pass loading be fixed?,2025-10-13 21:16:15,2025-10-13 21:16:20,54
11545,TomClancysRainbowSix,Negative,@Rainbow6Game when can the battle pass loading be fixed? I constantly have to restart my game for it actually load,2025-10-13 21:16:15,2025-10-13 21:16:20,114
11545,TomClancysRainbowSix,Negative,@Rainbow6Game when will all the second battle pass loading be fully fixed? I constantly may have to restart my game for it to load,2025-10-13 21:16:15,2025-10-13 21:16:20,130
11545,TomClancysRainbowSix,Negative,@Rainbow6Game when will the battle pass rate be fixed? I constantly have to reset my weapon for it to load,2025-10-13 21:16:15,2025-10-13 21:16:20,106
11546,TomClancysRainbowSix,Positive,Proud this man is a part of us,2025-10-13 21:16:15,2025-10-13 21:16:20,32
11546,TomClancysRainbowSix,Positive,Proud this man is a part of us,2025-10-13 21:16:15,2025-10-13 21:16:20,30
11546,TomClancysRainbowSix,Positive,Proud this man is part of us,2025-10-13 21:16:15,2025-10-13 21:16:20,28
11546,TomClancysRainbowSix,Positive,Proud this man is a part of America,2025-10-13 21:16:15,2025-10-13 21:16:20,35
11546,TomClancysRainbowSix,Positive,Proud this man he is a part of us,2025-10-13 21:16:15,2025-10-13 21:16:20,33
11546,TomClancysRainbowSix,Positive,like this man is a part of us,2025-10-13 21:16:15,2025-10-13 21:16:20,29
11547,TomClancysRainbowSix,Negative,@Rainbow6Game my account WhyyC.I got scammed of my champion rank.I started a game with 15 minutes until the server restart.I needed that game for my champion. I ended that game 5 minutes after the server restart. I am very disappointed because I finished that game with the win!,2025-10-13 21:16:15,2025-10-13 21:16:20,278
